,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,Population,acs_2019_2,State,fmr_type,fmr_pct_chg,fmr_dollar_chg
1268,2020,465,497,654,815,1129,Washington County,12000,647,KY,40,0.0108192,7
1269,2020,448,554,631,910,955,Wayne County,20690,618,KY,40,0.0210356,13
1270,2020,448,538,631,910,966,Webster County,13180,618,KY,40,0.0210356,13
1271,2020,448,554,631,798,1093,Whitley County,36025,618,KY,40,0.0210356,13
1272,2020,448,479,631,841,1068,Wolfe County,7250,618,KY,40,0.0210356,13
1273,2020,597,678,858,1189,1496,Woodford County,25815,883,KY,40,-0.028313,-25
1274,2020,536,539,710,993,1134,Acadia Parish,62605,641,LA,40,0.107644306,69
1275,2020,542,546,710,988,1064,Allen Parish,25665,641,LA,40,0.107644306,69
1276,2020,678,765,894,1145,1429,Ascension Parish,119130,981,LA,40,-0.088685015,-87
1277,2020,598,648,738,1065,1080,Assumption Parish,22880,678,LA,40,0.088495575,60
1278,2020,466,551,715,954,1063,Avoyelles Parish,41095,667,LA,40,0.071964018,48
1279,2020,606,618,710,1001,1247,Beauregard Parish,36600,641,LA,40,0.107644306,69
1280,2020,576,624,710,989,992,Bienville Parish,13805,641,LA,40,0.107644306,69
1281,2020,612,739,861,1077,1248,Bossier Parish,125700,828,LA,40,0.0398551,33
1282,2020,612,739,861,1077,1248,Caddo Parish,251070,828,LA,40,0.0398551,33
1283,2020,617,663,837,1063,1245,Calcasieu Parish,198755,827,LA,40,0.0120919,10
1284,2020,562,566,710,1004,1027,Caldwell Parish,10000,641,LA,40,0.107644306,69
1285,2020,617,663,837,1063,1245,Cameron Parish,6805,827,LA,40,0.0120919,10
1286,2020,547,569,710,897,1039,Catahoula Parish,10045,641,LA,40,0.107644306,69
1287,2020,565,569,749,933,1015,Claiborne Parish,16295,676,LA,40,0.107988166,73
1288,2020,576,624,710,914,1039,Concordia Parish,20210,641,LA,40,0.107644306,69
1289,2020,612,739,861,1077,1248,De Soto Parish,27165,828,LA,40,0.0398551,33
1290,2020,678,765,894,1145,1429,East Baton Rouge Parish,446165,981,LA,40,-0.088685015,-87
1291,2020,547,551,710,946,1039,East Carroll Parish,7320,641,LA,40,0.107644306,69
1292,2020,678,765,894,1145,1429,East Feliciana Parish,19555,981,LA,40,-0.088685015,-87
1293,2020,576,593,710,898,1054,Evangeline Parish,33750,641,LA,40,0.107644306,69
1294,2020,536,539,710,885,1039,Franklin Parish,20390,641,LA,40,0.107644306,69
1295,2020,517,640,794,1044,1184,Grant Parish,22305,777,LA,40,0.021879,17
1296,2020,606,610,803,1001,1332,Iberia Parish,73345,773,LA,40,0.0388098,30
1297,2020,542,624,710,911,1072,Iberville Parish,33120,759,LA,40,-0.06455863,-49
1298,2020,576,594,710,945,972,Jackson Parish,15950,641,LA,40,0.107644306,69
1299,2020,779,908,1078,1396,1597,Jefferson Parish,437040,1008,LA,40,0.069444444,70
1300,2020,606,624,710,996,1000,Jefferson Davis Parish,31405,641,LA,40,0.107644306,69
1301,2020,660,795,912,1205,1326,Lafayette Parish,238230,842,LA,40,0.083135392,70
1302,2020,686,690,873,1206,1449,Lafourche Parish,98110,848,LA,40,0.0294811,25
1303,2020,562,566,710,926,1039,La Salle Parish,14930,641,LA,40,0.107644306,69
1304,2020,652,656,764,1085,1089,Lincoln Parish,47535,728,LA,40,0.0494505,36
1305,2020,678,765,894,1145,1429,Livingston Parish,137095,981,LA,40,-0.088685015,-87
1306,2020,536,539,710,920,962,Madison Parish,11615,641,LA,40,0.107644306,69
1307,2020,606,624,710,980,1039,Morehouse Parish,26290,641,LA,40,0.107644306,69
1308,2020,590,638,840,1100,1138,Natchitoches Parish,39050,725,LA,40,0.15862069,115
1309,2020,779,908,1078,1396,1597,Orleans Parish,388180,1008,LA,40,0.069444444,70
1310,2020,596,600,774,991,1078,Ouachita Parish,156435,741,LA,40,0.0445344,33
1311,2020,779,908,1078,1396,1597,Plaquemines Parish,23395,1008,LA,40,0.069444444,70
1312,2020,678,765,894,1145,1429,Pointe Coupee Parish,22270,981,LA,40,-0.088685015,-87
1313,2020,517,640,794,1044,1184,Rapides Parish,132080,777,LA,40,0.021879,17
1314,2020,604,608,763,951,1034,Red River Parish,8725,734,LA,40,0.0395095,29
1315,2020,536,539,710,885,1247,Richland Parish,20620,641,LA,40,0.107644306,69
1316,2020,463,539,710,987,1170,Sabine Parish,24145,641,LA,40,0.107644306,69
1317,2020,779,908,1078,1396,1597,St. Bernard Parish,45065,1008,LA,40,0.069444444,70
1318,2020,779,908,1078,1396,1597,St. Charles Parish,52730,1008,LA,40,0.069444444,70
1319,2020,678,765,894,1145,1429,St. Helena Parish,10510,981,LA,40,-0.088685015,-87
1320,2020,585,614,809,1008,1197,St. James Parish,21485,700,LA,40,0.155714286,109
1321,2020,779,908,1078,1396,1597,St. John the Baptist Parish,43565,1008,LA,40,0.069444444,70
1322,2020,555,559,736,963,997,St. Landry Parish,83580,681,LA,40,0.080763583,55
1323,2020,660,795,912,1205,1326,St. Martin Parish,53610,842,LA,40,0.083135392,70
1324,2020,712,724,883,1145,1422,St. Mary Parish,52580,743,LA,40,0.188425303,140
1325,2020,779,908,1078,1396,1597,St. Tammany Parish,249200,1008,LA,40,0.069444444,70
1326,2020,667,671,871,1085,1180,Tangipahoa Parish,128850,842,LA,40,0.0344418,29
1327,2020,562,566,710,1024,1039,Tensas Parish,4770,641,LA,40,0.107644306,69
1328,2020,686,690,873,1206,1449,Terrebonne Parish,113065,848,LA,40,0.0294811,25
1329,2020,596,600,774,991,1078,Union Parish,22535,741,LA,40,0.0445344,33
1330,2020,563,615,710,959,963,Vermilion Parish,59840,668,LA,40,0.062874251,42
1331,2020,729,818,1078,1343,1611,Vernon Parish,51905,992,LA,40,0.086693548,86
1332,2020,576,624,710,975,1149,Washington Parish,46450,641,LA,40,0.107644306,69
1333,2020,510,597,710,1024,1051,Webster Parish,40045,641,LA,40,0.107644306,69
1334,2020,678,765,894,1145,1429,West Baton Rouge Parish,25520,981,LA,40,-0.088685015,-87
1335,2020,536,539,710,937,1039,West Carroll Parish,11275,641,LA,40,0.107644306,69
1336,2020,678,765,894,1145,1429,West Feliciana Parish,15375,981,LA,40,-0.088685015,-87
1337,2020,536,539,710,885,1083,Winn Parish,14630,641,LA,40,0.107644306,69
1338,2020,613,658,844,1068,1365,Androscoggin County,22940,915,ME,40,-0.077595628,-71
1339,2020,613,658,844,1068,1365,Androscoggin County,3910,915,ME,40,-0.077595628,-71
1340,2020,613,658,844,1068,1365,Androscoggin County,4355,915,ME,40,-0.077595628,-71
1341,2020,613,658,844,1068,1365,Androscoggin County,2300,915,ME,40,-0.077595628,-71
1342,2020,613,658,844,1068,1365,Androscoggin County,36210,915,ME,40,-0.077595628,-71
1343,2020,613,658,844,1068,1365,Androscoggin County,8870,915,ME,40,-0.077595628,-71
1344,2020,613,658,844,1068,1365,Androscoggin County,2075,915,ME,40,-0.077595628,-71
1345,2020,613,658,844,1068,1365,Androscoggin County,3135,915,ME,40,-0.077595628,-71
1346,2020,613,658,844,1068,1365,Androscoggin County,2990,915,ME,40,-0.077595628,-71
1347,2020,613,658,844,1068,1365,Androscoggin County,2590,915,ME,40,-0.077595628,-71
1348,2020,613,658,844,1068,1365,Androscoggin County,5520,915,ME,40,-0.077595628,-71
1349,2020,613,658,844,1068,1365,Androscoggin County,5010,915,ME,40,-0.077595628,-71
1350,2020,613,658,844,1068,1365,Androscoggin County,5745,915,ME,40,-0.077595628,-71
1351,2020,613,658,844,1068,1365,Androscoggin County,1665,915,ME,40,-0.077595628,-71
1352,2020,520,602,714,989,1076,Aroostook County,215,742,ME,40,-0.037736,-28
1353,2020,520,602,714,989,1076,Aroostook County,180,742,ME,40,-0.037736,-28
1354,2020,520,602,714,989,1076,Aroostook County,1285,742,ME,40,-0.037736,-28
1355,2020,520,602,714,989,1076,Aroostook County,55,742,ME,40,-0.037736,-28
1356,2020,520,602,714,989,1076,Aroostook County,680,742,ME,40,-0.037736,-28
1357,2020,520,602,714,989,1076,Aroostook County,575,742,ME,40,-0.037736,-28
1358,2020,520,602,714,989,1076,Aroostook County,7825,742,ME,40,-0.037736,-28
1359,2020,520,602,714,989,1076,Aroostook County,240,742,ME,40,-0.037736,-28
1360,2020,520,602,714,989,1076,Aroostook County,315,742,ME,40,-0.037736,-28
1361,2020,520,602,714,989,1076,Aroostook County,240,742,ME,40,-0.037736,-28
1362,2020,520,602,714,989,1076,Aroostook County,95,742,ME,40,-0.037736,-28
1363,2020,520,602,714,989,1076,Aroostook County,485,742,ME,40,-0.037736,-28
1364,2020,520,602,714,989,1076,Aroostook County,415,742,ME,40,-0.037736,-28
1365,2020,520,602,714,989,1076,Aroostook County,270,742,ME,40,-0.037736,-28
1366,2020,520,602,714,989,1076,Aroostook County,95,742,ME,40,-0.037736,-28
1367,2020,520,602,714,989,1076,Aroostook County,280,742,ME,40,-0.037736,-28
1368,2020,520,602,714,989,1076,Aroostook County,725,742,ME,40,-0.037736,-28
1369,2020,520,602,714,989,1076,Aroostook County,1175,742,ME,40,-0.037736,-28
1370,2020,520,602,714,989,1076,Aroostook County,3365,742,ME,40,-0.037736,-28
1371,2020,520,602,714,989,1076,Aroostook County,3980,742,ME,40,-0.037736,-28
1372,2020,520,602,714,989,1076,Aroostook County,930,742,ME,40,-0.037736,-28
1373,2020,520,602,714,989,1076,Aroostook County,95,742,ME,40,-0.037736,-28
1374,2020,520,602,714,989,1076,Aroostook County,0,742,ME,40,-0.037736,-28
1375,2020,520,602,714,989,1076,Aroostook County,475,742,ME,40,-0.037736,-28
1376,2020,520,602,714,989,1076,Aroostook County,190,742,ME,40,-0.037736,-28
1377,2020,520,602,714,989,1076,Aroostook County,110,742,ME,40,-0.037736,-28
1378,2020,520,602,714,989,1076,Aroostook County,65,742,ME,40,-0.037736,-28
1379,2020,520,602,714,989,1076,Aroostook County,50,742,ME,40,-0.037736,-28
1380,2020,520,602,714,989,1076,Aroostook County,1595,742,ME,40,-0.037736,-28
1381,2020,520,602,714,989,1076,Aroostook County,5910,742,ME,40,-0.037736,-28
1382,2020,520,602,714,989,1076,Aroostook County,845,742,ME,40,-0.037736,-28
1383,2020,520,602,714,989,1076,Aroostook County,2035,742,ME,40,-0.037736,-28
1384,2020,520,602,714,989,1076,Aroostook County,645,742,ME,40,-0.037736,-28
1385,2020,520,602,714,989,1076,Aroostook County,1020,742,ME,40,-0.037736,-28
1386,2020,520,602,714,989,1076,Aroostook County,495,742,ME,40,-0.037736,-28
1387,2020,520,602,714,989,1076,Aroostook County,105,742,ME,40,-0.037736,-28
1388,2020,520,602,714,989,1076,Aroostook County,3860,742,ME,40,-0.037736,-28
1389,2020,520,602,714,989,1076,Aroostook County,2065,742,ME,40,-0.037736,-28
1390,2020,520,602,714,989,1076,Aroostook County,1400,742,ME,40,-0.037736,-28
1391,2020,520,602,714,989,1076,Aroostook County,265,742,ME,40,-0.037736,-28
1392,2020,520,602,714,989,1076,Aroostook County,225,742,ME,40,-0.037736,-28
1393,2020,520,602,714,989,1076,Aroostook County,680,742,ME,40,-0.037736,-28
1394,2020,520,602,714,989,1076,Aroostook County,15,742,ME,40,-0.037736,-28
1395,2020,520,602,714,989,1076,Aroostook County,35,742,ME,40,-0.037736,-28
1396,2020,520,602,714,989,1076,Aroostook County,400,742,ME,40,-0.037736,-28
1397,2020,520,602,714,989,1076,Aroostook County,500,742,ME,40,-0.037736,-28
1398,2020,520,602,714,989,1076,Aroostook County,595,742,ME,40,-0.037736,-28
1399,2020,520,602,714,989,1076,Aroostook County,110,742,ME,40,-0.037736,-28
1400,2020,520,602,714,989,1076,Aroostook County,745,742,ME,40,-0.037736,-28
1401,2020,520,602,714,989,1076,Aroostook County,210,742,ME,40,-0.037736,-28
1402,2020,520,602,714,989,1076,Aroostook County,55,742,ME,40,-0.037736,-28
1403,2020,520,602,714,989,1076,Aroostook County,0,742,ME,40,-0.037736,-28
1404,2020,520,602,714,989,1076,Aroostook County,415,742,ME,40,-0.037736,-28
1405,2020,520,602,714,989,1076,Aroostook County,330,742,ME,40,-0.037736,-28
1406,2020,520,602,714,989,1076,Aroostook County,9245,742,ME,40,-0.037736,-28
1407,2020,520,602,714,989,1076,Aroostook County,150,742,ME,40,-0.037736,-28
1408,2020,520,602,714,989,1076,Aroostook County,755,742,ME,40,-0.037736,-28
1409,2020,520,602,714,989,1076,Aroostook County,290,742,ME,40,-0.037736,-28
1410,2020,520,602,714,989,1076,Aroostook County,285,742,ME,40,-0.037736,-28
1411,2020,520,602,714,989,1076,Aroostook County,950,742,ME,40,-0.037736,-28
1412,2020,520,602,714,989,1076,Aroostook County,560,742,ME,40,-0.037736,-28
1413,2020,520,602,714,989,1076,Aroostook County,370,742,ME,40,-0.037736,-28
1414,2020,520,602,714,989,1076,Aroostook County,540,742,ME,40,-0.037736,-28
1415,2020,520,602,714,989,1076,Aroostook County,245,742,ME,40,-0.037736,-28
1416,2020,520,602,714,989,1076,Aroostook County,1910,742,ME,40,-0.037736,-28
1417,2020,520,602,714,989,1076,Aroostook County,370,742,ME,40,-0.037736,-28
1418,2020,520,602,714,989,1076,Aroostook County,535,742,ME,40,-0.037736,-28
1419,2020,520,602,714,989,1076,Aroostook County,1665,742,ME,40,-0.037736,-28
1420,2020,520,602,714,989,1076,Aroostook County,655,742,ME,40,-0.037736,-28
1421,2020,520,602,714,989,1076,Aroostook County,80,742,ME,40,-0.037736,-28
1422,2020,520,602,714,989,1076,Aroostook County,100,742,ME,40,-0.037736,-28
1423,2020,520,602,714,989,1076,Aroostook County,140,742,ME,40,-0.037736,-28
1424,2020,520,602,714,989,1076,Aroostook County,1030,742,ME,40,-0.037736,-28
1425,2020,776,815,1051,1415,1424,Cumberland County,1460,1069,ME,40,-0.016838,-18
1426,2020,776,815,1051,1415,1424,Cumberland County,5345,1069,ME,40,-0.016838,-18
1427,2020,776,815,1051,1415,1424,Cumberland County,20525,1069,ME,40,-0.016838,-18
1428,2020,1072,1167,1516,1982,2413,Cumberland County,9235,1387,ME,40,0.093006489,129
1429,2020,1072,1167,1516,1982,2413,Cumberland County,3865,1387,ME,40,0.093006489,129
1430,2020,1072,1167,1516,1982,2413,Cumberland County,455,1387,ME,40,0.093006489,129
1431,2020,1072,1167,1516,1982,2413,Cumberland County,7695,1387,ME,40,0.093006489,129
1432,2020,1072,1167,1516,1982,2413,Cumberland County,11870,1387,ME,40,0.093006489,129
1433,2020,1072,1167,1516,1982,2413,Cumberland County,8295,1387,ME,40,0.093006489,129
1434,2020,1072,1167,1516,1982,2413,Cumberland County,40,1387,ME,40,0.093006489,129
1435,2020,1072,1167,1516,1982,2413,Cumberland County,17145,1387,ME,40,0.093006489,129
1436,2020,1072,1167,1516,1982,2413,Cumberland County,8015,1387,ME,40,0.093006489,129
1437,2020,776,815,1051,1415,1424,Cumberland County,4855,1069,ME,40,-0.016838,-18
1438,2020,776,815,1051,1415,1424,Cumberland County,2785,1069,ME,40,-0.016838,-18
1439,2020,1072,1167,1516,1982,2413,Cumberland County,255,1387,ME,40,0.093006489,129
1440,2020,776,815,1051,1415,1424,Cumberland County,3945,1069,ME,40,-0.016838,-18
1441,2020,776,815,1051,1415,1424,Cumberland County,5680,1069,ME,40,-0.016838,-18
1442,2020,1072,1167,1516,1982,2413,Cumberland County,3715,1387,ME,40,0.093006489,129
1443,2020,1072,1167,1516,1982,2413,Cumberland County,66715,1387,ME,40,0.093006489,129
1444,2020,776,815,1051,1415,1424,Cumberland County,1710,1069,ME,40,-0.016838,-18
1445,2020,1072,1167,1516,1982,2413,Cumberland County,4495,1387,ME,40,0.093006489,129
1446,2020,1072,1167,1516,1982,2413,Cumberland County,19620,1387,ME,40,0.093006489,129
1447,2020,776,815,1051,1415,1424,Cumberland County,1550,1069,ME,40,-0.016838,-18
1448,2020,1072,1167,1516,1982,2413,Cumberland County,25430,1387,ME,40,0.093006489,129
1449,2020,1072,1167,1516,1982,2413,Cumberland County,10090,1387,ME,40,0.093006489,129
1450,2020,1072,1167,1516,1982,2413,Cumberland County,18155,1387,ME,40,0.093006489,129
1451,2020,1072,1167,1516,1982,2413,Cumberland County,17730,1387,ME,40,0.093006489,129
1452,2020,1072,1167,1516,1982,2413,Cumberland County,8495,1387,ME,40,0.093006489,129
1453,2020,583,619,714,966,967,Franklin County,560,744,ME,40,-0.040323,-30
1454,2020,583,619,714,966,967,Franklin County,540,744,ME,40,-0.040323,-30
1455,2020,583,619,714,966,967,Franklin County,675,744,ME,40,-0.040323,-30
1456,2020,583,619,714,966,967,Franklin County,1430,744,ME,40,-0.040323,-30
1457,2020,583,619,714,966,967,Franklin County,100,744,ME,40,-0.040323,-30
1458,2020,583,619,714,966,967,Franklin County,285,744,ME,40,-0.040323,-30
1459,2020,583,619,714,966,967,Franklin County,630,744,ME,40,-0.040323,-30
1460,2020,583,619,714,966,967,Franklin County,460,744,ME,40,-0.040323,-30
1461,2020,583,619,714,966,967,Franklin County,7625,744,ME,40,-0.040323,-30
1462,2020,583,619,714,966,967,Franklin County,930,744,ME,40,-0.040323,-30
1463,2020,583,619,714,966,967,Franklin County,4685,744,ME,40,-0.040323,-30
1464,2020,583,619,714,966,967,Franklin County,785,744,ME,40,-0.040323,-30
1465,2020,583,619,714,966,967,Franklin County,1595,744,ME,40,-0.040323,-30
1466,2020,583,619,714,966,967,Franklin County,900,744,ME,40,-0.040323,-30
1467,2020,583,619,714,966,967,Franklin County,30,744,ME,40,-0.040323,-30
1468,2020,583,619,714,966,967,Franklin County,1025,744,ME,40,-0.040323,-30
1469,2020,583,619,714,966,967,Franklin County,935,744,ME,40,-0.040323,-30
1470,2020,583,619,714,966,967,Franklin County,165,744,ME,40,-0.040323,-30
1471,2020,583,619,714,966,967,Franklin County,170,744,ME,40,-0.040323,-30
1472,2020,583,619,714,966,967,Franklin County,115,744,ME,40,-0.040323,-30
1473,2020,583,619,714,966,967,Franklin County,1415,744,ME,40,-0.040323,-30
1474,2020,583,619,714,966,967,Franklin County,645,744,ME,40,-0.040323,-30
1475,2020,583,619,714,966,967,Franklin County,370,744,ME,40,-0.040323,-30
1476,2020,583,619,714,966,967,Franklin County,0,744,ME,40,-0.040323,-30
1477,2020,583,619,714,966,967,Franklin County,4010,744,ME,40,-0.040323,-30
1478,2020,583,619,714,966,967,Franklin County,105,744,ME,40,-0.040323,-30
1479,2020,726,759,894,1133,1230,Hancock County,320,931,ME,40,-0.039742,-37
1480,2020,726,759,894,1133,1230,Hancock County,85,931,ME,40,-0.039742,-37
1481,2020,726,759,894,1133,1230,Hancock County,5355,931,ME,40,-0.039742,-37
1482,2020,726,759,894,1133,1230,Hancock County,2660,931,ME,40,-0.039742,-37
1483,2020,726,759,894,1133,1230,Hancock County,855,931,ME,40,-0.039742,-37
1484,2020,726,759,894,1133,1230,Hancock County,880,931,ME,40,-0.039742,-37
1485,2020,726,759,894,1133,1230,Hancock County,4925,931,ME,40,-0.039742,-37
1486,2020,726,759,894,1133,1230,Hancock County,1275,931,ME,40,-0.039742,-37
1487,2020,726,759,894,1133,1230,Hancock County,135,931,ME,40,-0.039742,-37
1488,2020,726,759,894,1133,1230,Hancock County,145,931,ME,40,-0.039742,-37
1489,2020,726,759,894,1133,1230,Hancock County,1620,931,ME,40,-0.039742,-37
1490,2020,726,759,894,1133,1230,Hancock County,2070,931,ME,40,-0.039742,-37
1491,2020,726,759,894,1133,1230,Hancock County,380,931,ME,40,-0.039742,-37
1492,2020,726,759,894,1133,1230,Hancock County,45,931,ME,40,-0.039742,-37
1493,2020,726,759,894,1133,1230,Hancock County,7915,931,ME,40,-0.039742,-37
1494,2020,726,759,894,1133,1230,Hancock County,1450,931,ME,40,-0.039742,-37
1495,2020,726,759,894,1133,1230,Hancock County,45,931,ME,40,-0.039742,-37
1496,2020,726,759,894,1133,1230,Hancock County,1605,931,ME,40,-0.039742,-37
1497,2020,726,759,894,1133,1230,Hancock County,80,931,ME,40,-0.039742,-37
1498,2020,726,759,894,1133,1230,Hancock County,2350,931,ME,40,-0.039742,-37
1499,2020,726,759,894,1133,1230,Hancock County,1620,931,ME,40,-0.039742,-37
1500,2020,726,759,894,1133,1230,Hancock County,575,931,ME,40,-0.039742,-37
1501,2020,726,759,894,1133,1230,Hancock County,0,931,ME,40,-0.039742,-37
1502,2020,726,759,894,1133,1230,Hancock County,1840,931,ME,40,-0.039742,-37
1503,2020,726,759,894,1133,1230,Hancock County,4,931,ME,40,-0.039742,-37
1504,2020,726,759,894,1133,1230,Hancock County,2150,931,ME,40,-0.039742,-37
1505,2020,726,759,894,1133,1230,Hancock County,75,931,ME,40,-0.039742,-37
1506,2020,726,759,894,1133,1230,Hancock County,780,931,ME,40,-0.039742,-37
1507,2020,726,759,894,1133,1230,Hancock County,1215,931,ME,40,-0.039742,-37
1508,2020,726,759,894,1133,1230,Hancock County,1180,931,ME,40,-0.039742,-37
1509,2020,726,759,894,1133,1230,Hancock County,370,931,ME,40,-0.039742,-37
1510,2020,726,759,894,1133,1230,Hancock County,1685,931,ME,40,-0.039742,-37
1511,2020,726,759,894,1133,1230,Hancock County,1140,931,ME,40,-0.039742,-37
1512,2020,726,759,894,1133,1230,Hancock County,1065,931,ME,40,-0.039742,-37
1513,2020,726,759,894,1133,1230,Hancock County,1605,931,ME,40,-0.039742,-37
1514,2020,726,759,894,1133,1230,Hancock County,490,931,ME,40,-0.039742,-37
